UNITID,PCTFLOAN,PCIP16,PPTUG_EF,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,SATMTMID,SATVRMID,SATWRMID,UGDS,DEBT_EARNINGS_RATIO,OPEID,OPEID6,HCM2,SATVR25,SATVR75,SATMT25,SATMT75,SATWR25,SATWR75,ACTCM25,ACTCM75,ACTEN25,ACTEN75,ACTMT25,ACTMT75,ACTWR25,ACTWR75,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID,SAT_AVG,SAT_AVG_ALL,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,NPT4_PUB,NPT4_PRIV,NPT41_PUB,NPT42_PUB,NPT43_PUB,NPT44_PUB,NPT45_PUB,NPT41_PRIV,NPT42_PRIV,NPT43_PRIV,NPT44_PRIV,NPT45_PRIV,PCTPELL,RET_FT4,RET_FTL4,RET_PT4,RET_PTL4,UG25ABV
200846,0.3302,0.0,0.3856,0.8606,0.049,0.0269,0.0106,,,,1040.0,81,312301,3123,0,,,,,,,,,,,,,,,,,,,,1050.0,0.0,0.0,0.0,0.0,0.2149,0.0,0.0,0.0,0.0413,0.0,0.0,0.0,0.0,0.0,0.2727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0496,0.0,0.0,0.0,0.0,0.0,0.0,0.2562,0.1653,0.0,0.0081,0.0,0.0178,0.0,0.0284,10676.0,,8824.0,9312.0,11726.0,13094.0,13964.0,,,,,,0.3411,,0.6148,,0.4348,0.2792
421832,0.7928,0.0,0.0,0.3134,0.5634,0.0775,0.006999999999999999,,,,284.0,59,3109000,31090,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.1769,0.0885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769,0.6577,0.0,0.0,0.0048,0.0,0.0339,0.0,0.046,,26243.0,,,,,,25892.0,25220.0,28327.0,27919.0,29044.0,0.7661,0.6111,,,,0.3762
17355902,,,,,,,,,,,,34,554105,5541,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246354,0.0423,0.0107,0.7695,0.1658,0.0302,0.7745,0.0068,,,,6580.0,28,2341300,23413,0,,,,,,,,,,,,,,,,,,,,,0.036000000000000004,0.0,0.0,0.0,0.0135,0.0,0.0556,0.0,0.0931,0.018000000000000002,0.03,0.0,0.0,0.0045,0.1967,0.006,0.012,0.006,0.0,0.0,0.0255,0.0,0.0,0.0045,0.0,0.0315,0.048,0.018000000000000002,0.0105,0.0,0.0,0.0,0.009000000000000001,0.024,0.0886,0.2462,0.009000000000000001,0.0025,0.0019,0.0171,0.0007,0.0213,5214.0,,4660.0,5556.0,7471.0,7853.0,,,,,,,0.3057,,0.6205,,0.4135,0.3037
460826,0.8946,0.0,0.4421,0.1324,0.8109,0.0071,0.0095,,,,423.0,136,2614207,26142,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8026,0.0395,0.0,0.0021,0.0043,0.0172,0.0,0.0043,,18025.0,,,,,,18025.0,,,,,0.8613,,0.6286,,0.2857,0.7113
163426,0.1274,0.0014,0.6162,0.2464,0.2673,0.2408,0.1151,,,,19460.0,33,691100,6911,0,,,,,,,,,,,,,,,,,,,,,0.0018,0.0,0.0,0.0007,0.0059,0.0258,0.0527,0.0007,0.0254,0.0284,0.0273,0.0044,0.0232,0.0011,0.4591,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0136,0.0,0.0092,0.0,0.0048,0.0066,0.0155,0.0,0.0,0.0335,0.098,0.1588,0.0,0.0033,0.0032,0.0263,0.0915,0.0013,8381.0,,7088.0,8040.0,10109.0,11817.0,12685.0,,,,,,0.3254,,0.6884,,0.4799,0.3495
102049,0.3277,0.0142,0.0361,0.8309,0.0692,0.0391,0.0114,559.0,570.0,555.0,3324.0,55,103600,1036,0,510.0,620.0,500.0,615.0,500.0,610.0,23.0,29.0,24.0,30.0,21.0,27.0,,,26.0,27.0,24.0,,1165.0,1165.0,0.0,0.0,0.0,0.0016,0.0637,0.0,0.0143,0.0,0.0653,0.0064,0.0,0.0478,0.0478,0.0271,0.008,0.0,0.0494,0.0064,0.0,0.0048,0.0732,0.0223,0.0032,0.0016,0.0,0.035,0.0,0.0143,0.0414,0.0,0.0,0.0,0.0,0.0876,0.1799,0.1449,0.0366,0.002,0.0,0.0115,0.0297,0.0036,,26733.0,,,,,,19621.0,24771.0,26558.0,28610.0,29641.0,0.1391,0.8795,,0.8,,0.0601
419183,0.8892,0.0,0.0,0.4657,0.003,0.4627,0.0209,,,,335.0,17,3097700,30977,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0026,0.0078,0.0078,0.0,0.0442,,19417.0,,,,,,19361.0,19806.0,,,,0.8908,,0.7923,,,0.6335
425250,0.8444,0.0,0.6348,0.3478,0.5043,0.1217,0.0174,,,,115.0,61,3418300,34183,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,14642.0,,,,,,13074.0,16994.0,16994.0,,,0.5948,,0.7692,,0.7895,0.8148
129932,0.9366,0.0,0.314,0.4855,0.2006,0.2878,0.0029,,,,344.0,19,2202500,22025,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032,0.0032,0.0355,,9820.0,,,,,,9789.0,9819.0,9939.0,10889.0,11189.0,0.8621,,,,,0.9437
132471,0.6205,0.0,0.1653,0.1939,0.2947,0.3057,0.0084,460.0,470.0,,3461.0,71,146600,1466,0,430.0,510.0,410.0,513.0,420.0,500.0,18.0,22.0,16.0,22.0,16.0,21.0,,,20.0,19.0,19.0,,938.0,938.0,0.0,0.0,0.0,0.0,0.0375,0.0,0.0573,0.0,0.0177,0.0,0.0,0.0,0.0063,0.0083,0.0875,0.0,0.0677,0.0052,0.0,0.0,0.024,0.001,0.001,0.0094,0.0,0.0354,0.0,0.1385,0.0427,0.0,0.0,0.0,0.0,0.0396,0.2135,0.2063,0.001,0.0038,0.0015,0.0164,0.0741,0.0841,,23985.0,,,,,,22275.0,22431.0,25588.0,27548.0,30555.0,0.5045,0.6228,,0.5,,0.4361
173984,0.75,0.0,0.7613,0.7791,0.1006,0.0424,0.0611,,,,1014.0,101,2179901,21799,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1043,0.0215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8466,0.0245,0.0,0.0131,0.0028,0.0009,0.0,0.0196,,19843.0,,,,,,16416.0,16500.0,23567.0,23567.0,23567.0,0.4924,0.375,,0.2308,,0.5321
383950,0.5761,0.0,0.0319,0.2074,0.7713,0.0053,0.0053,,,,188.0,96,1289102,12891,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0993,0.0,0.0,0.0,0.0,0.0,0.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7092,0.1135,0.0,0.0096,0.0048,0.0096,0.0,0.0048,,22260.0,,,,,,22038.0,22185.0,24989.0,26489.0,,0.9890000000000001,,0.4024,,1.0,0.6016
240462,0.583,0.0021,0.1026,0.8998,0.012,0.0374,0.0141,,,,7745.0,62,392100,3921,0,,,,,,,21.0,26.0,19.0,25.0,21.0,27.0,,,24.0,22.0,24.0,,1090.0,1090.0,0.1281,0.0082,0.0,0.0,0.0,0.0315,0.027000000000000003,0.0,0.0876,0.2352,0.0794,0.0,0.0,0.0097,0.0022,0.0,0.0517,0.0105,0.0,0.0082,0.0,0.0,0.0,0.0097,0.0,0.0202,0.1094,0.0,0.0187,0.0,0.0,0.0,0.0,0.0187,0.0,0.1341,0.0075,0.0024,0.0009,0.0165,0.0117,0.0018,14086.0,,9518.0,10402.0,14224.0,16788.0,17113.0,,,,,,0.2909,0.7785,,0.5714,,0.0992
17557302,,,,,,,,,,,,22,240201,2402,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233329,0.6404,0.0,0.0,0.1946,0.7517,0.0201,0.0067,,,,298.0,45,2342700,23427,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0032,0.0095,0.0063,0.0,0.0063,,34661.0,,,,,,34055.0,38847.0,38847.0,38847.0,,0.2612,,0.5517,,,0.5086
219347,0.4721,0.0,0.1479,0.8372,0.0161,0.0506,0.0115,605.0,560.0,,2353.0,51,347000,3470,0,480.0,610.0,560.0,660.0,510.0,650.0,24.0,28.0,21.0,27.0,25.0,29.0,,,26.0,24.0,27.0,,1181.0,1181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0439,0.0,0.0,0.7838,0.0,0.0,0.0,0.0,0.0236,0.0,0.0101,0.0169,0.0,0.0473,0.0,0.0,0.0,0.0743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0171,0.0021,0.0372,0.0223,0.0068,17723.0,,14211.0,15765.0,18217.0,19411.0,19383.0,,,,,,0.2564,0.7671,,0.7143,,0.1439
228149,0.623,0.0102,0.0401,0.1422,0.0326,0.6803,0.0207,525.0,515.0,,2271.0,75,362300,3623,0,470.0,560.0,470.0,570.0,,,20.0,24.0,18.0,24.0,19.0,25.0,6.0,8.0,22.0,21.0,22.0,7.0,1033.0,1033.0,0.0,0.0043,0.0,0.0,0.0597,0.0,0.0064,0.0,0.0064,0.0362,0.0192,0.0,0.0,0.0405,0.0,0.0,0.1535,0.0235,0.0,0.0,0.0661,0.0128,0.0064,0.0192,0.0,0.0725,0.081,0.0,0.1663,0.0,0.0,0.0,0.0,0.0299,0.0,0.177,0.0107,0.0039,0.0026,0.0022,0.0602,0.0286,,18059.0,,,,,,16557.0,16635.0,17838.0,21024.0,23246.0,0.5328,0.7718,,,,0.0794
203614,0.6458,0.0,0.0745,0.9865,0.0135,0.0,0.0,,,,443.0,38,2196300,21963,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1521,0.0,0.0,0.0518,0.0421,0.0518,0.0,0.0,0.6958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5427.0,,5198.0,5743.0,6416.0,,,,,,,,0.878,,0.973,,1.0,0.5209
155830,0.2405,0.0,0.247,0.8566,0.0159,0.0717,0.004,,,,251.0,20,549900,5499,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0391,0.1701,0.0667,0.0,0.0207,0.669,0.023,0.0,0.0078,0.0039,0.0195,0.0,0.0039,6655.0,,4923.0,5184.0,8198.0,9750.0,9996.0,,,,,,0.3244,,0.7483,,0.625,0.2237
207324,0.5365,0.0053,0.0482,0.7345,0.0792,0.061,0.0332,535.0,545.0,535.0,1868.0,78,316500,3165,0,470.0,610.0,470.0,610.0,470.0,580.0,22.0,28.0,21.0,27.0,21.0,29.0,6.0,7.0,25.0,24.0,25.0,7.0,1127.0,1127.0,0.0,0.0,0.0,0.0,0.0724,0.0,0.0295,0.0,0.0965,0.134,0.0,0.0456,0.008,0.0241,0.0617,0.0,0.059000000000000004,0.0188,0.0,0.0,0.0536,0.0,0.0322,0.0027,0.0,0.0295,0.0,0.0,0.0107,0.0,0.0,0.0,0.0,0.0536,0.0724,0.185,0.008,0.0212,0.0005,0.0655,0.0,0.0,,18707.0,,,,,,15891.0,16097.0,17074.0,20741.0,22159.0,0.2819,0.7490000000000001,,0.25,,0.0418
167260,0.7656,0.0,0.0772,0.7994,0.07400000000000001,0.0677,0.0119,,,,1256.0,70,219700,2197,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079,0.0,0.0,0.0,0.004,0.0159,0.0,0.0,0.0,0.0,0.0,0.0,0.0913,0.0,0.0,0.0,0.0,0.0357,0.0873,0.0,0.0079,0.0,0.0,0.0,0.0,0.0,0.0,0.7421,0.0079,0.0023,0.0015,0.0335,0.0084,0.0,,26494.0,,,,,,20689.0,21807.0,26676.0,28323.0,30336.0,0.3216,0.7082,,0.0,,0.1374
242820,0.1827,0.0,0.0,0.0,0.0,1.0,0.0,,,,1231.0,20,2195800,21958,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3167,0.4075,0.0,0.0,0.1068,0.0694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11617.0,,,,,,11471.0,12097.0,14153.0,,,0.4953,,0.6785,,,0.3541
412544,0.5283,0.0,0.3203,0.7344,0.1172,0.0781,0.0547,,,,128.0,34,2616600,26166,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,,17833.0,,,,,,17833.0,,,,,0.4573,,1.0,,,0.3836
442435,0.493,0.0,0.0,0.1857,0.1571,0.5714,0.0857,,,,70.0,43,2284309,22843,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.7273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727,0.0,0.0,0.0,0.0,0.0,0.0,,11451.0,,,,,,10143.0,13389.0,14790.0,,,0.5789,,0.5714,,,0.5897
200280,0.493,0.0082,0.1709,0.8119,0.0244,0.0342,0.0174,545.0,530.0,,10598.0,59,300500,3005,0,465.0,600.0,490.0,600.0,,,21.0,26.0,20.0,26.0,21.0,26.0,,,24.0,23.0,24.0,,1090.0,1090.0,0.0,0.0,0.0,0.0029,0.0431,0.0053,0.0129,0.0,0.0489,0.0891,0.0062,0.0,0.0,0.0134,0.0695,0.0,0.045,0.0096,0.0,0.0067,0.0225,0.0019,0.0,0.0153,0.0,0.0613,0.0292,0.0316,0.0292,0.0,0.0,0.0,0.1145,0.0187,0.1543,0.1457,0.0105,0.0154,0.0011,0.0275,0.0529,0.0232,16289.0,,12248.0,13059.0,15702.0,17770.0,18506.0,,,,,,0.2045,0.797,,0.5,,0.1732
249566,0.8071,0.0,0.0,0.7605,0.2269,0.0126,0.0,,,,238.0,14,2528300,25283,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.161,0.0,0.8390000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7315.0,,,,,,7463.0,6998.0,6742.0,,8848.0,0.6356,,0.8111,,,0.8262
186201,0.5492,0.0318,0.0882,0.6421,0.0522,0.1423,0.0725,545.0,535.0,,5445.0,54,934400,9344,0,480.0,590.0,500.0,610.0,480.0,590.0,19.0,26.0,19.0,28.0,18.0,26.0,,,23.0,24.0,22.0,,1082.0,1082.0,0.0,0.0342,0.0,0.0186,0.1146,0.0,0.0171,0.0,0.0,0.0,0.0,0.0,0.0379,0.0,0.0238,0.0,0.0655,0.0186,0.0,0.0022,0.0,0.0,0.0,0.0097,0.0,0.1615,0.0,0.0275,0.0365,0.0,0.0,0.0,0.0,0.0789,0.0759,0.2143,0.0283,0.0028,0.002,0.0127,0.011000000000000001,0.0773,20656.0,,9805.0,14135.0,20781.0,25814.0,26042.0,,,,,,0.2774,0.8768,,,,0.127
199865,0.5803,0.0,0.0077,0.7377,0.054000000000000006,0.0895,0.0093,,,,648.0,111,297900,2979,0,530.0,640.0,480.0,580.0,480.0,610.0,23.0,28.0,23.0,29.0,20.0,26.0,,,26.0,26.0,23.0,,1134.0,1134.0,0.0,0.2321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1131,0.0179,0.0,0.0595,0.0,0.0,0.0952,0.0,0.0476,0.0,0.0417,0.0,0.0952,0.0,0.0655,0.1071,0.0,0.0,0.0,0.0,0.0119,0.0,0.0417,0.0714,0.011000000000000001,0.0,0.0354,0.0208,0.0024,,22323.0,,,,,,16897.0,18635.0,17979.0,25894.0,34477.0,0.3675,0.6591,,,,0.0313
210155,0.2399,0.0,0.3489,0.7277,0.0149,0.0981,0.0136,,,,1539.0,51,322000,3220,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0217,0.1114,0.0,0.0,0.0,0.0245,0.0,0.0,0.4022,0.0,0.0,0.0027,0.0,0.0027,0.0109,0.0,0.0,0.0,0.0,0.0,0.0462,0.0,0.0,0.0,0.0,0.1005,0.0,0.0,0.2364,0.0408,0.0,0.0352,0.0067,0.0497,0.0091,0.0758,9193.0,,8018.0,7507.0,10220.0,12896.0,12543.0,,,,,,0.1221,,0.6079,,0.2895,0.4009
133881,0.3656,0.0,0.0404,0.4428,0.0608,0.07400000000000001,0.024,605.0,555.0,,3419.0,71,146900,1469,0,510.0,610.0,530.0,660.0,,,23.0,30.0,22.0,29.0,24.0,28.0,,,27.0,26.0,26.0,,1176.0,1176.0,0.0,0.0038,0.0,0.0,0.0171,0.0,0.0381,0.0,0.0038,0.4076,0.0133,0.0,0.0038,0.0,0.0038,0.0,0.0895,0.0324,0.0,0.0133,0.0057,0.0,0.0,0.0933,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.1124,0.0,0.0,0.0819,0.0,0.0036,0.0045,0.0167,0.3292,0.0938,,27291.0,,,,,,24562.0,24031.0,27818.0,29662.0,30719.0,0.2306,0.7554,,1.0,,0.0866
480347,0.6607,0.0,0.0,0.6061,0.0455,0.2879,0.0303,,,,66.0,70,2255402,22554,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0313,0.0156,0.0,0.0,0.0156,,14761.0,,,,,,13199.0,13855.0,17647.0,17647.0,17647.0,0.6404,,0.8333,,,0.1571
407009,0.5488,0.0011,0.1571,0.4736,0.0578,0.3112,0.0531,530.0,534.0,,3201.0,52,108101,1081,0,490.0,600.0,490.0,590.0,,,21.0,27.0,20.0,26.0,21.0,26.0,,,24.0,23.0,24.0,,1095.0,1135.0,0.0,0.0,0.0,0.0137,0.1106,0.0,0.0239,0.0,0.1893,0.0,0.0,0.0046,0.0,0.0696,0.0,0.0,0.081,0.0091,0.0,0.0559,0.0,0.0011,0.0,0.0,0.0,0.1927,0.0,0.0,0.1072,0.0,0.0,0.0,0.0,0.0205,0.0,0.0878,0.0319,0.0238,0.0027,0.0329,0.0216,0.0104,8612.0,,7108.0,6661.0,9863.0,12919.0,14068.0,,,,,,0.4992,0.8631,,0.25,,0.3223
445115,0.7856,0.0,0.0,0.2833,0.2125,0.0292,0.0917,,,,240.0,82,2616703,26167,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.0358,0.0068,0.0,0.2777,,17002.0,,,,,,16240.0,17524.0,19083.0,20808.0,20318.0,0.6496,,0.7077,,,0.6479
387925,0.8401,0.0,0.0,0.3383,0.2637,0.3383,0.01,,,,201.0,38,3008600,30086,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3855,0.0,0.0,0.0099,0.0049,0.0443,0.0,0.0148,,21012.0,,,,,,19865.0,21528.0,22922.0,23010.0,,0.5824,,0.619,,,0.6756
451750,0.871,0.0,0.5757,0.5843,0.2614,0.0614,0.0357,,,,700.0,109,267814,2678,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8788,0.0346,0.0,0.0043,0.0,0.033,0.0,0.033,,14860.0,,,,,,14739.0,13640.0,15271.0,14976.0,17348.0,0.6495,,,,,0.6434
447731,0.3304,0.0,0.19699999999999998,0.0985,0.1591,0.3106,0.3258,,,,132.0,23,4001300,40013,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068,0.0541,0.0,,12892.0,,,,,,12921.0,12605.0,,,,0.6098,,0.8077,,1.0,0.6689
217059,0.6858,0.001,0.0741,0.8168,0.0474,0.0597,0.0197,525.0,515.0,500.0,4154.0,69,339900,3399,0,470.0,570.0,480.0,580.0,450.0,550.0,20.0,25.0,19.0,24.0,19.0,25.0,,,23.0,22.0,22.0,,1050.0,1050.0,0.0,0.0,0.0,0.0,0.0677,0.0094,0.0115,0.0,0.0875,0.0354,0.0,0.0,0.0,0.0344,0.0104,0.0,0.0354,0.0042,0.0,0.0406,0.0594,0.0063,0.0,0.0135,0.0,0.0427,0.0938,0.0,0.0427,0.0,0.0,0.0,0.0,0.0417,0.1573,0.1813,0.024,0.0008,0.0002,0.0299,0.0028,0.0133,,20705.0,,,,,,16643.0,17690.0,20420.0,22526.0,22837.0,0.252,0.7875,,0.0,,0.0902
484321,0.659,0.0,0.3158,0.4474,0.3289,0.1842,0.0,,,,76.0,45,2289701,22897,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217,0.0,0.057999999999999996,,13810.0,,,,,,12878.0,14229.0,15420.0,17291.0,17291.0,0.7246,,0.92,,0.5556,
45316306,,,,,,,,,,,,103,145964,1459,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437635,0.6356,0.0,0.0,0.1677,0.1013,0.5253,0.0063,,,,316.0,38,3426300,34263,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9129999999999999,0.0,0.0,0.0038,0.0,0.0,0.0,0.0,,24588.0,,,,,,24108.0,24140.0,27366.0,28190.0,,0.8088,,0.8009,,,0.5381
157614,0.6459999999999999,0.0,0.2745,0.5784,0.2059,0.0,0.0098,,,,102.0,71,1054210,10542,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0408,0.0,0.0102,,11618.0,,,,,,9945.0,11573.0,15003.0,15003.0,15003.0,0.6459999999999999,,0.4444,,0.7778,0.4393
