key-for-ranking,PCTFLOAN,PCIP16,PPTUG_EF,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,SATMTMID,SATVRMID,SATWRMID,UGDS,DEBT_EARNINGS_RATIO
234173,0.7009,0.0245,0.0373,0.5067,0.2534,0.0827,0.0127,475.0,480.0,,1342.0,91
165024,0.6802,0.003,0.1702,0.7556,0.1047,0.0663,0.0175,495.0,495.0,,9387.0,66
117247,0.0207,0.0023,0.7881,0.1523,0.2182,0.1962,0.3171,,,,9482.0,57
176053,0.514,0.019,0.0775,0.6786,0.1845,0.0313,0.0214,532.0,560.0,,2943.0,77
475282,0.6754,0.0,0.0,0.0899,0.0674,0.3034,0.4831,,,,89.0,37
12268511,,,,,,,,,,,,49
215044,0.8805,0.0,0.4407,0.3446,0.4068,0.1356,0.0226,,,,177.0,26
214759,0.733,0.0,0.1244,0.8596,0.0447,0.0271,0.0032,480.0,480.0,420.0,627.0,65
103909,0.4896,0.0,0.0568,0.3923,0.0651,0.3706,0.0167,,,,599.0,38
203535,0.2928,0.0487,0.0,0.7299,0.035,0.0462,0.0361,660.0,675.0,670.0,1688.0,51
447999,0.5989,0.0,0.0651,0.6605,0.1814,0.0837,0.0326,,,,215.0,43
214713,0.5965,0.0,0.0827,0.5432,0.1,0.0662,0.091,575.0,495.0,490.0,4109.0,65
210906,0.7696,0.0,0.2472,0.6292,0.1348,0.191,0.0112,,,,89.0,108
222992,0.2881,0.040999999999999995,0.731,0.4274,0.0802,0.37,0.0527,,,,31666.0,23
217998,0.701,0.0,0.0131,0.5328,0.1066,0.0311,0.0148,505.0,505.0,475.0,610.0,91
156277,0.8144,0.0,0.0,0.8281,0.0625,0.0156,0.0156,,,,64.0,78
158802,0.8743,0.0,0.065,0.0111,0.8937,0.0048,0.0,465.0,470.0,,1261.0,144
134343,0.1293,0.0,0.5733,0.7135,0.11900000000000001,0.064,0.0256,,,,4017.0,30
156745,0.7073,0.0526,0.07,0.7992,0.0842,0.001,0.0081,475.0,490.0,,986.0,86
192271,0.6125,0.0,0.066,0.535,0.1461,0.1027,0.066,455.0,472.0,475.0,1499.0,62
217518,0.5508,0.0048,0.1096,0.7575,0.0274,0.0651,0.0134,,,,4627.0,61
101879,0.7009,0.0168,0.1203,0.7188,0.1456,0.0287,0.0051,483.0,475.0,,5846.0,78
144485,0.768,0.0,0.0,0.0983,0.4541,0.3581,0.0371,,,,458.0,37
227146,0.2665,0.0,0.6554,0.5642,0.1732,0.2145,0.0111,,,,9230.0,42
200013,0.7761,0.0,0.396,0.7737,0.042,0.0055,0.0128,,,,548.0,66
441645,0.6053,0.0,0.2734,0.777,0.1151,0.036000000000000004,0.0,,,,139.0,46
173665,0.6855,0.0096,0.033,0.7023,0.0628,0.0777,0.0619,555.0,540.0,550.0,2150.0,62
213552,0.8316,0.0,0.358,0.7778,0.1358,0.0864,0.0,,,,81.0,42
128498,0.8229,0.0,0.1511,0.3604,0.3407,0.1823,0.0049,,,,1218.0,71
212878,0.4944,0.0,0.6804,0.6674,0.1148,0.1089,0.0351,,,,16655.0,63
153250,0.5986,0.0092,0.0065,0.8234,0.0189,0.0254,0.0094,535.0,525.0,545.0,1376.0,65
450757,0.2761,0.0,0.2931,0.9569,0.0,0.0172,0.0086,,,,116.0,49
449524,0.8521,0.0,0.0,0.645,0.2426,0.0769,0.0118,,,,169.0,66
474906,0.8475,0.0,0.0,0.6423,0.0,0.2358,0.0,,,,123.0,132
262086,0.5144,0.0,0.6784,0.4831,0.0979,0.2507,0.0364,,,,3411.0,55
211273,0.3529,0.0891,0.0073,0.3603,0.0613,0.0934,0.1182,665.0,670.0,680.0,1371.0,58
480532,0.4444,0.0,0.0,0.8034,0.1795,0.0085,0.0,,,,117.0,42
165556,0.8157,0.0,0.2104,0.17800000000000002,0.3172,0.3754,0.055,,,,309.0,45
152992,0.772,0.0,0.1893,0.6564,0.0936,0.1523,0.0134,,,,972.0,64
238166,0.6094,0.0,0.0,0.3485,0.4545,0.0606,0.0455,,,,66.0,47
195003,0.6594,0.0151,0.0322,0.667,0.0476,0.0737,0.0832,635.0,600.0,575.0,12638.0,60
132657,0.2941,0.0,0.0511,0.4491,0.0891,0.1646,0.0132,480.0,485.0,485.0,2053.0,54
447476,,0.0,0.5,0.8,0.2,0.0,0.0,,,,10.0,135
110680,0.3534,0.0087,0.0261,0.1991,0.0144,0.1668,0.3607,690.0,620.0,655.0,28121.0,40
377111,0.6789,0.0,0.0,0.3139,0.3158,0.3214,0.0132,,,,532.0,64
364025,0.106,0.0,0.5928,0.4819,0.0467,0.2479,0.0495,,,,8903.0,22
121691,0.6138,0.008,0.2139,0.4695,0.0388,0.2802,0.0612,545.0,540.0,,3169.0,62
216579,0.32899999999999996,0.0,0.0,0.6579,0.3158,0.0175,0.0088,,,,114.0,46
369400,0.5547,0.0,0.0,0.5689,0.1117,0.1941,0.01,,,,2489.0,50
187000,0.6034,0.0,0.0,0.4257,0.0545,0.4703,0.0396,,,,202.0,30
209700,0.5812,0.0,0.0,0.8385,0.0621,0.0621,0.0248,,,,161.0,96
229780,0.4478,0.0015,0.7161,0.402,0.1667,0.2964,0.0193,460.0,445.0,410.0,3779.0,52
190451,0.7167,0.0,0.7174,0.8261,0.0261,0.013000000000000001,0.0261,,,,230.0,33
447166,0.6931,0.0,0.2714,0.5143,0.0429,0.2571,0.0,,,,70.0,61
460190,0.4728,0.0,0.0,0.1577,0.4394,0.3239,0.031,,,,355.0,48
161457,0.4846,0.0,0.0139,0.8274,0.0127,0.0013,0.0354,525.0,520.0,515.0,2370.0,74
450951,0.6513,0.0,0.0,0.5364,0.0545,0.2636,0.0818,,,,110.0,34
102669,0.4858,0.0,0.2748,0.4885,0.042,0.0076,0.0153,,,455.0,262.0,59
186867,0.6052,0.0,0.0003,0.6668,0.0206,0.0952,0.1123,705.0,645.0,,3109.0,39
197993,0.7856,0.0,0.0275,0.0,0.845,0.0275,0.0,,,,400.0,183
190053,0.3252,0.0,0.2868,0.7466,0.0699,0.0271,0.0031,,,,959.0,46
171465,0.6769,0.0,0.0,0.9688,0.0,0.0,0.0,,,,32.0,65
213181,0.6947,0.0,0.0,0.7599,0.1039,0.0717,0.0251,,,,279.0,60
232706,0.5502,0.0,0.0794,0.3837,0.1467,0.1793,0.0734,485.0,485.0,,2304.0,59
127389,0.242,0.0,0.2684,0.5820000000000001,0.0779,0.2213,0.002,,,,488.0,39
230630,0.7831,0.0,0.0,0.6446,0.0241,0.1325,0.0181,,,,166.0,112
172954,0.44299999999999995,0.0,0.478,0.7712,0.0901,0.0371,0.0447,,,,1565.0,36
206446,0.3725,0.0131,0.4027,0.9114,0.0134,0.0134,0.0021,,,,971.0,46
147819,0.5769,0.0,0.0,0.9216,0.0392,0.0392,0.0,,,,51.0,63
167394,0.8383,0.0025,0.1749,0.5688,0.0753,0.1203,0.019,470.0,478.0,480.0,1155.0,58
203234,0.6623,0.0,0.0,0.5405,0.3514,0.045,0.0,,,,111.0,37
212018,,,,,,,,,,,,65
177339,0.9408,0.0107,0.0914,0.8061,0.0377,0.0383,0.0173,490.0,530.0,515.0,1619.0,80
441876,0.5826,0.0,0.0903,0.6111,0.2014,0.0556,0.0208,,,,144.0,76
117140,0.6444,0.0,0.2897,0.2152,0.0576,0.4993,0.0451,520.0,510.0,510.0,5367.0,60
188517,0.8368,0.0,0.3858,0.4849,0.2651,0.1379,0.0216,,,,464.0,109
183132,0.4633,0.0,0.6731,0.7285,0.043,0.0348,0.0322,,,,2328.0,50
161527,0.61,0.0,0.2602,0.9490000000000001,0.0153,0.0102,0.0153,,,,196.0,30
206932,0.6438,0.0,0.5114,0.4886,0.3068,0.0966,0.0284,,,,176.0,50
140252,0.6214,0.0,0.2604,0.4791,0.266,0.1142,0.0223,460.0,465.0,,718.0,33
365383,0.8681,0.0,0.0,0.7959,0.1361,0.0272,0.0068,,,,147.0,37
45896402,,,,,,,,,,,,103
232256,0.5851,0.0118,0.001,0.8403,0.0467,0.037000000000000005,0.0088,563.0,558.0,520.0,1027.0,69
433660,0.426,0.0,0.2086,0.6533,0.0709,0.1961,0.0159,530.0,540.0,520.0,13658.0,56
168528,0.8773,0.0066,0.0105,0.7045,0.0709,0.0568,0.0043,465.0,463.0,,1621.0,84
414878,0.6202,0.0,0.384,0.84,0.064,0.0373,0.0027,,,,375.0,68
451565,0.5438,0.0,0.2995,0.5508,0.107,0.262,0.0053,,,,187.0,45
484747,0.4777,0.0,0.0,0.1212,0.262,0.0143,0.0,,,,561.0,113
200314,0.3936,0.0,0.2079,0.5612,0.1386,0.0739,0.0069,,,,433.0,28
170444,0.3625,0.0,0.5276,0.6496,0.1308,0.0486,0.0115,,,,4509.0,53
443678,0.5342,0.0,0.3377,0.6623,0.0649,0.2338,0.026000000000000002,,,,77.0,67
106883,0.0383,0.0,0.3444,0.5714,0.3699,0.0286,0.0135,,,,665.0,20
237899,0.4218,0.0,0.1212,0.589,0.1516,0.0219,0.0025,450.0,462.0,427.0,2005.0,85
117645,0.0217,0.0071,0.6124,0.1371,0.11199999999999999,0.5839,0.1034,,,,23202.0,30
172307,0.2917,0.0,0.4206,0.7233,0.1035,0.0664,0.01,,,,1807.0,52
191612,0.4215,0.0,0.156,0.6472,0.1726,0.0825,0.0136,,,,1987.0,51
163268,0.4041,0.0174,0.1407,0.4288,0.1751,0.0676,0.2105,620.0,600.0,580.0,11025.0,51
208479,0.5827,0.0,0.0,0.0864,0.0864,0.2143,0.0482,,,,602.0,33
104090,0.5806,0.0,0.3742,0.3824,0.1826,0.3025,0.0454,,,,1101.0,52
168263,0.637,0.0016,0.0981,0.7565,0.0462,0.0934,0.0158,500.0,490.0,480.0,5495.0,63
142522,0.2306,0.0,0.484,0.7618,0.0061,0.0347,0.0102,500.0,505.0,,32042.0,35
200156,0.6659,0.0071,0.0215,0.7371,0.0515,0.073,0.0097,510.0,505.0,,932.0,73
363882,0.6395,0.0,0.02,0.82,0.1,0.02,0.02,,,,50.0,59
188146,0.6746,0.0,0.0063,0.434,0.078,0.2918,0.0226,,,,795.0,90
185767,0.4703,0.0,0.4817,0.1649,0.0785,0.6702,0.034,,,,382.0,63
442134,0.5894,0.0,0.0,0.5416,0.0784,0.2803,0.0214,,,,421.0,33
206491,0.7629,0.0,0.1463,0.012,0.9208,0.0,0.0,410.0,425.0,359.0,581.0,79
141981,0.2786,0.0,0.4371,0.1099,0.0225,0.1146,0.3594,,,,2757.0,38
207290,0.4015,0.0,0.1551,0.4653,0.0894,0.0258,0.0043,,,,1857.0,42
240727,0.3496,0.0069,0.1583,0.7347,0.0113,0.0718,0.0117,550.0,535.0,,9622.0,47
239512,0.7135,0.0,0.0089,0.8292,0.0125,0.0463,0.0036,,,535.0,562.0,106
384342,0.17800000000000002,0.0,0.509,0.7024,0.1214,0.0713,0.0154,,,,4291.0,33
226806,0.0262,0.0,0.6614,0.3748,0.0776,0.4898,0.0198,,,,4586.0,21
118693,0.5451,0.0,0.0343,0.263,0.0597,0.2249,0.0978,506.0,495.0,488.0,787.0,63
191968,0.6737,0.0028,0.0133,0.7199,0.0599,0.0801,0.0383,,,,6181.0,64
436641,0.8591,0.0,0.0,0.7431,0.1736,0.0625,0.0,,,,144.0,54
211079,0.3745,0.0,0.5501,0.8159,0.0771,0.0231,0.0079,,,,1907.0,44
184773,0.625,0.0068,0.0639,0.6111,0.1199,0.1086,0.0263,480.0,465.0,464.0,1409.0,68
201177,0.5887,0.0,0.7218,0.8759999999999999,0.0331,0.011000000000000001,0.0083,,,,363.0,37
460543,0.5760000000000001,0.0,0.0,0.4018,0.0817,0.3826,0.0174,,,,1090.0,43
179566,0.4888,0.0053,0.1313,0.8124,0.0469,0.0347,0.0138,552.0,540.0,,17277.0,70
439668,0.2185,0.0,0.0,0.4737,0.1053,0.3789,0.0211,,,,95.0,34
145099,0.6359,0.0,0.0,0.5973,0.0498,0.3167,0.009000000000000001,,,,221.0,39
185590,0.6004,0.0287,0.1078,0.4283,0.11900000000000001,0.2661,0.0554,,,,16653.0,62
122436,0.3927,0.0067,0.0305,0.5203,0.035,0.1931,0.0735,610.0,595.0,595.0,5604.0,48
230171,0.305,0.0042,0.2561,0.7513,0.0273,0.1193,0.0075,,,,7432.0,58
18945901,,,,,,,,,,,,99
217712,0.1998,0.0,0.7074,0.4913,0.3234,0.1196,0.0103,,,,1948.0,41
458919,0.8186,0.0,0.8748,0.0941,0.7963,0.0352,0.0039,,,,5110.0,103
157535,0.6014,0.0044,0.02,0.853,0.0983,0.0174,0.0061,445.0,450.0,,1150.0,87
12268512,,,,,,,,,,,,49
456977,0.9821,0.0,0.0,0.0684,0.1966,0.6923,0.0171,,,,117.0,41
206613,0.3895,0.0,0.1705,0.9171,0.0298,0.0214,0.0037,486.0,436.0,413.0,1073.0,76
214698,0.6596,0.0,0.0673,0.7668,0.0972,0.0448,0.0239,528.0,498.0,470.0,669.0,65
448196,0.4087,0.0,0.0152,0.2121,0.303,0.3864,0.0758,,,,132.0,34
442383,0.9326,0.0,0.1484,0.9742,0.0065,0.0194,0.0,,,,155.0,56
365833,0.5406,0.0,0.0,0.5904,0.1596,0.1755,0.0266,,,,188.0,44
175573,0.1811,0.0,0.1198,0.5154,0.4393,0.0168,0.0012,,,,2495.0,22
131496,0.2688,0.0505,0.0335,0.563,0.063,0.0883,0.0984,710.0,710.0,,7112.0,24
456287,0.6723,0.0,0.0,0.8657,0.0149,0.0746,0.0,,,,67.0,78
192961,0.6555,0.0,0.9286,0.7778,0.1746,0.0238,0.0238,,,,126.0,29
480161,0.6129,0.0,0.3333,0.4444,0.2778,0.0,0.2222,,,,18.0,49
207971,0.3364,0.0152,0.0336,0.5662,0.047,0.0527,0.0434,625.0,620.0,,3361.0,65
239372,0.2768,0.0,0.7823,0.8711,0.0244,0.0497,0.0115,,,,3927.0,26
240514,0.0718,0.0,0.4155,0.7058,0.0181,0.085,0.0076,,,,1047.0,28
201283,0.3808,0.0,0.3955,0.943,0.0178,0.0095,0.0024,,,,842.0,40
449807,0.434,0.0,0.0,0.8615,0.0462,0.0692,0.0077,,,,130.0,57
206279,0.6845,0.0,0.5233,0.3536,0.1792,0.2497,0.0084,,,,837.0,37
206482,1.0,0.0,0.6333,0.2333,0.7222,0.0,0.0278,,,,180.0,76
155900,0.45799999999999996,0.0,0.5659,0.4572,0.1053,0.0753,0.012,470.0,450.0,,1168.0,69
409591,0.2737,0.0,0.5656,0.7623,0.08199999999999999,0.1311,0.0,,,,122.0,23
23693901,,,,,,,,,,,,50
196167,0.5057,0.0104,0.0203,0.7527,0.0292,0.0752,0.0641,600.0,595.0,,5480.0,58
483364,0.7094,0.0,0.0,0.5,0.4067,0.06,0.0,,,,150.0,28
439145,0.1558,0.0,0.5389,0.5704,0.0398,0.0957,0.0559,,,,3366.0,34
141237,0.2534,0.0,0.0649,0.8108,0.0838,0.0568,0.0041,477.0,480.0,458.0,740.0,109
442639,0.0,0.0,0.0,0.1944,0.0556,0.0556,0.0833,,,,36.0,99
217624,0.8288,0.0,0.0417,0.01,0.9783,0.01,0.0,,,,600.0,219
192509,0.1029,0.0,0.1831,0.128,0.1248,0.2334,0.5105,,,,617.0,126
202523,0.4392,0.0337,0.0009,0.6568,0.0663,0.0946,0.0402,650.0,635.0,,2261.0,69
155681,0.5738,0.0066,0.0522,0.789,0.0388,0.0549,0.009000000000000001,,,,5536.0,57
135364,0.5683,0.0,0.8329,0.5418,0.4294,0.0144,0.0058,,,,347.0,73
210571,0.8182,0.0225,0.0031,0.4932,0.2008,0.1026,0.0236,,,,2291.0,71
164216,0.5713,0.0227,0.0062,0.6909,0.0733,0.0463,0.0277,,,,1446.0,62
218964,0.6409999999999999,0.0021,0.0528,0.5772,0.3035,0.0505,0.0121,508.0,515.0,,4790.0,89
449320,0.7453,0.0,0.3879,0.1036,0.2087,0.45899999999999996,0.085,,,,647.0,41
226833,0.5145,0.0059,0.225,0.5087,0.1414,0.1814,0.0293,490.0,485.0,465.0,5319.0,58
176372,0.6044,0.0084,0.1215,0.6104,0.2887,0.0328,0.0114,580.0,485.0,,11658.0,83
206224,0.8805,0.0,0.3162,0.7179,0.2308,0.0171,0.0,,,,117.0,140
115755,0.5504,0.0069,0.0592,0.429,0.0336,0.3494,0.0324,485.0,495.0,,7956.0,73
162061,0.5564,0.0,0.1833,0.4167,0.3214,0.1048,0.0429,515.0,495.0,,420.0,54
207935,0.2245,0.0239,0.629,0.5623,0.0883,0.0739,0.039,,,,14479.0,46
117715,0.0511,0.0028,0.7357,0.0186,0.5431,0.3658,0.0185,,,,5691.0,46
440466,0.4468,0.0,0.0,0.3077,0.0,0.0769,0.0,,,,39.0,113
159993,0.4034,0.0056,0.1628,0.6231,0.2476,0.021,0.018000000000000002,585.0,570.0,495.0,6150.0,59
104391,0.4906,0.0,0.0,0.8167,0.0167,0.0667,0.0,,,,60.0,48
216083,0.8778,0.0,0.1088,0.9322,0.0103,0.0123,0.0103,,,,487.0,79
448150,0.6283,0.0,0.0,0.8226,0.1129,0.0484,0.0,,,,62.0,52
221351,0.3671,0.028999999999999998,0.003,0.7212,0.0768,0.052000000000000005,0.0586,640.0,625.0,,1980.0,67
17557301,,,,,,,,,,,,22
235671,0.0969,0.0,0.11199999999999999,0.5725,0.1363,0.1032,0.0487,,,,1027.0,17
382957,0.6038,0.0,0.0,0.1784,0.7337,0.0226,0.0226,,,,398.0,45
224660,0.6926,0.0,0.2019,0.1906,0.1019,0.6642,0.0113,,,,530.0,59
212434,0.7413,0.0,0.0,0.8981,0.0441,0.0358,0.0165,,,,363.0,44
199102,0.7613,0.0,0.0745,0.0491,0.8208,0.0331,0.0072,470.0,460.0,430.0,9354.0,102
442329,0.5732,0.0,0.0,0.4866,0.3722,0.0852,0.0023,,,,857.0,32
165529,0.6338,0.0,0.2051,0.6743,0.1048,0.0626,0.0241,470.0,470.0,,2653.0,66
106458,0.5281,0.0058,0.20600000000000002,0.7406,0.1357,0.0255,0.0081,560.0,509.0,450.0,9128.0,71
231554,0.6684,0.0,0.1056,0.6254,0.2361,0.0431,0.0034,455.0,445.0,,881.0,57
117867,0.0216,0.0024,0.7281,0.1119,0.0278,0.7772,0.0468,,,,8510.0,38
132693,0.235,0.0,0.6064,0.6629999999999999,0.1098,0.1273,0.0204,,,,12321.0,37
204468,0.684,0.0,0.2142,0.5835,0.2596,0.0473,0.012,455.0,453.0,,1587.0,78
43018404,,,,,,,,,,,,103
432524,0.7974,0.0,0.0471,0.5353,0.1882,0.0706,0.0176,,,,170.0,50
151333,0.3905,0.0,0.249,0.843,0.0411,0.0484,0.0076,465.0,465.0,455.0,2771.0,59
417503,0.4502,0.0,0.1796,0.7006,0.1317,0.0838,0.018000000000000002,,,,167.0,51
153126,0.7915,0.0,0.0711,0.8223,0.0533,0.0635,0.0127,482.0,477.0,,788.0,70
212869,0.7818,0.0,0.2591,0.3155,0.5038,0.1017,0.0144,,,,1455.0,59
441405,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,28.0,69
181303,0.1329,0.0013,0.6051,0.565,0.1495,0.122,0.0342,,,,6396.0,25
443252,0.1031,0.0,0.0,0.0,0.0,1.0,0.0,,,,1374.0,9
176947,0.7687,0.0,0.0239,0.7661,0.0761,0.0303,0.0046,485.0,430.0,440.0,1090.0,55
149842,0.0611,0.0009,0.6082,0.5539999999999999,0.0456,0.2417,0.1038,,,,11053.0,31
123493,0.1692,0.0,0.0,0.3127,0.127,0.2573,0.2606,,,,307.0,29
108232,0.4858,0.0,0.4118,0.1967,0.0667,0.1188,0.0699,,,,8182.0,133
119845,0.4889,0.0,0.3113,0.3245,0.0464,0.6093,0.0199,,,,151.0,36
178341,0.5263,0.0054,0.2019,0.7579,0.0652,0.0593,0.0175,,,,5477.0,66
155353,0.7333,0.0,0.0,0.3333,0.3542,0.3125,0.0,,,,48.0,91
126030,,,,,,,,,,,,101
153861,0.5382,0.0,0.0406,0.3406,0.075,0.0844,0.0313,,,,320.0,224
242705,0.1977,0.0,0.1254,0.0088,0.0042,0.9856,0.0007,,,,4313.0,31
432117,0.619,0.0,0.3208,0.4245,0.5,0.0472,0.0094,,,,106.0,56
146348,0.1525,0.0,0.5794,0.6545,0.1478,0.1427,0.0091,,,,2530.0,41
447634,0.7404,0.0,0.0,0.0981,0.0514,0.8178,0.013999999999999999,,,,214.0,35
211343,0.201,0.0,0.4812,0.8946,0.0329,0.0208,0.0087,,,,2978.0,34
363147,0.6973,0.0,0.0088,0.6228,0.2193,0.0877,0.0088,,,,114.0,60
199838,0.0,0.0,0.5847,0.5312,0.331,0.0591,0.0061,,,,2148.0,22
227322,0.7433,0.0,0.3692,0.4766,0.1822,0.2944,0.0047,,,,214.0,41
152567,0.4019,0.0,0.0362,0.7736,0.0345,0.0379,0.0096,555.0,515.0,,1767.0,68
444714,0.6789,0.0,0.0,0.1486,0.6486,0.0946,0.0541,,,,74.0,75
198613,0.6886,0.0116,0.135,0.5797,0.2515,0.0702,0.0285,,,,1682.0,89
172671,0.1255,0.0,0.6832,0.8205,0.0141,0.0832,0.0065,,,,925.0,39
198668,0.0,0.0,0.5329999999999999,0.8514,0.0863,0.024,0.003,,,,1332.0,21
434973,0.2656,0.0,0.0,0.0943,0.2075,0.0094,0.0094,,,,106.0,113
458432,0.9057,0.0,0.4346,0.6287,0.2321,0.0422,0.0169,,,,237.0,107
230764,0.3268,0.0215,0.2491,0.6967,0.0136,0.1227,0.0572,595.0,580.0,555.0,22748.0,37
176406,0.8517,0.0,0.0334,0.0048,0.9857,0.0036,0.0,515.0,500.0,,839.0,154
163295,0.4977,0.0,0.0406,0.4542,0.0586,0.0771,0.1265,565.0,590.0,565.0,1724.0,103
231837,0.7388,0.0,0.1865,0.7738,0.0926,0.0516,0.0225,,,,756.0,53
434900,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,444.0,28
440819,0.2963,0.0,0.0,0.4133,0.0,0.0533,0.1467,,,,75.0,31
375319,0.8962,0.0,0.0,0.1579,0.8421,0.0,0.0,,,,19.0,46
106625,0.2478,0.0,0.2613,0.9441,0.0247,0.0181,0.0,,,,1217.0,35
220181,0.84,0.019,0.0235,0.0055,0.8326,0.0138,0.0014,435.0,480.0,485.0,723.0,111
207157,0.5886,0.0,0.1889,0.4737,0.1084,0.2384,0.0062,420.0,450.0,,323.0,81
200110,0.6889,0.0,0.0,0.8772,0.0,0.0175,0.0877,,,,57.0,52
104160,0.0329,0.0018,0.6678,0.1534,0.0237,0.7234,0.0094,,,,6511.0,22
105215,0.5309,0.0,0.0,0.6684,0.0321,0.1168,0.0076,,,,1182.0,50
147703,0.6478,0.0078,0.122,0.562,0.1572,0.1673,0.0505,515.0,495.0,465.0,14036.0,63
124292,0.7401,0.0,0.0,0.6891,0.0026,0.1554,0.0207,595.0,655.0,645.0,386.0,56
36520401,,,,,,,,,,,,70
147165,0.7865,0.0,0.6891,0.6592,0.2711,0.0174,0.0025,,,,402.0,123
209667,0.8298,0.0,0.0,0.8308,0.0154,0.0615,0.0,,,,65.0,75
195289,0.7891,0.0,0.9225,0.8803,0.0775,0.0,0.0423,,,,142.0,35
242699,0.4199,0.0,0.1556,0.0012,0.0012,0.9971,0.0,,,,1709.0,31
200305,0.4195,0.0,0.1841,0.8059999999999999,0.0944,0.0221,0.0038,,,,2129.0,32
400080,0.5695,0.0,0.0,0.11,0.0882,0.3976,0.0447,,,,918.0,31
218113,0.3397,0.0,0.5372,0.5905,0.2359,0.0873,0.0174,,,,10353.0,63
377661,0.951,0.0,0.0,0.7105,0.1886,0.0307,0.0,,,,228.0,43
107220,0.5892,0.0,0.3694,0.7477,0.1126,0.0946,0.0405,,,,222.0,44
22797901,,,,,,,,,,,,28
451857,0.6192,0.0,0.0,0.2655,0.2912,0.366,0.0155,,,,388.0,64
438805,0.6347,0.0,0.1958,0.2937,0.1905,0.4603,0.0053,,,,378.0,37
153162,0.6916,0.0259,0.001,0.6725,0.0524,0.11599999999999999,0.0298,558.0,565.0,560.0,974.0,83
107512,0.578,0.003,0.0108,0.8389,0.0792,0.0427,0.0088,535.0,540.0,,1477.0,70
453756,0.8953,0.0,0.0,0.3494,0.5904,0.0241,0.0,,,,83.0,37
179548,0.8103,0.0,0.1616,0.6948,0.1271,0.0428,0.0152,505.0,537.0,510.0,724.0,84
166407,0.8451,0.0,0.9008,0.6298,0.0992,0.1069,0.0344,,,,262.0,32
375489,0.7565,0.0,0.0,0.3411,0.5514,0.0374,0.0093,,,,214.0,89
381361,0.6111,0.0,0.0,0.75,0.0735,0.0882,0.0441,,,,68.0,51
367103,0.7209,0.0,0.0,0.5616,0.41100000000000003,0.0137,0.0137,,,,73.0,43
162779,0.1248,0.0,0.6091,0.3468,0.2979,0.1074,0.1183,,,,8982.0,30
225627,0.5736,0.0058,0.2807,0.1938,0.0752,0.5762,0.0189,450.0,445.0,,6239.0,73
378956,0.7419,0.0,0.0,0.5289,0.1591,0.2543,0.0296,,,,641.0,62
212115,0.6833,0.0024,0.0771,0.6429,0.1573,0.1122,0.0186,470.0,470.0,450.0,6085.0,70
200192,0.1783,0.0052,0.2874,0.7393,0.0385,0.0459,0.0074,,,,675.0,24
128744,0.6645,0.0,0.2724,0.2309,0.3417,0.203,0.0343,460.0,465.0,450.0,2941.0,84
207449,0.1856,0.0044,0.6102,0.5343,0.0821,0.132,0.0343,,,,11558.0,28
451097,0.3975,0.0,0.4769,0.2615,0.1308,0.5,0.0538,,,,130.0,29
153445,0.4015,0.0,0.2948,0.8045,0.1045,0.0395,0.0132,,,,3647.0,37
432533,0.7321,0.0,0.3104,0.1578,0.0916,0.4249,0.0331,,,,393.0,101
450058,0.8457,0.0,0.0,0.4233,0.3676,0.0177,0.0292,,,,789.0,49
15085301,,,,,,,,,,,,77
173124,0.5677,0.0055,0.2295,0.8398,0.0204,0.027000000000000003,0.0109,,,,4413.0,58
378105,0.5529999999999999,0.0,0.1071,0.0446,0.0089,0.7679,0.0045,,,,224.0,14
207962,0.6137,0.0,0.0,0.5036,0.0845,0.1095,0.0024,,,,840.0,32
176318,0.8528,0.0,0.1323,0.006,0.9602,0.0,0.0,,,,1005.0,159
165015,0.4394,0.0197,0.0017,0.4618,0.0539,0.0781,0.1309,715.0,660.0,675.0,3597.0,65
419411,0.8383,0.0,0.5,0.4789,0.0423,0.0704,0.0282,,,,142.0,31
439367,0.9561,0.0,0.0,0.2169,0.1017,0.4031,0.2534,,,,521.0,76
385619,0.6721,0.0,0.0,0.551,0.1714,0.1584,0.0144,,,,2089.0,120
239628,0.7582,0.0331,0.0026,0.8278,0.0244,0.063,0.0103,500.0,510.0,,778.0,82
478634,0.6228,0.0,0.0,0.2554,0.1332,0.48100000000000004,0.038,,,,368.0,97
121868,0.6732,0.0,0.0,0.4304,0.0759,0.4177,0.0253,,,,79.0,69
438656,0.6149,0.0,0.0,0.1618,0.2574,0.5294,0.0074,,,,136.0,41
210234,0.4664,0.0,0.4887,0.6398,0.0136,0.2536,0.0077,,,,1688.0,59
16947903,,,,,,,,,,,,86
248882,0.7475,0.0,0.7336,0.3406,0.0786,0.4061,0.0131,,,,229.0,107
430908,0.4412,0.0,0.19399999999999998,0.9104,0.0299,0.0,0.0,,,,67.0,38
175935,0.1177,0.0,0.252,0.4914,0.4258,0.0118,0.0042,,,,3297.0,23
176044,0.8157,0.0,0.034,0.0335,0.9102,0.0095,0.0028,,,,1792.0,140
155423,0.2556,0.0,0.8261,0.6117,0.0397,0.1076,0.0023,,,,1311.0,50
211617,0.7170000000000001,0.0,0.0,0.3077,0.2742,0.2676,0.0602,,,,299.0,53
219639,0.8128,0.0,0.5587,0.4981,0.4413,0.0208,0.0208,,,505.0,1056.0,68
